cik,acc_nodash,date_filed,company_name,form_type,parse_status,item401_text,auditor_out,auditor_in,reason,disagreements
314643,000095011702001349,2002-05,WASHINGTON MUTUAL MORTGAGE SECURITIES CORP,8-K,no_items_found,,,,,
1170079,000095011702000845,2002-04,WASHINGTON MUTUAL MSC MORTGAGE PASS-THR CERT SER 2002-AR1,8-K,no_items_found,,,,,
1123219,000111186502000139,2002-05,WAVE POWER NET INC,8-K,no_items_found,,,,,
1061104,000109181802000189,2002-05,WEBQUEST INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1061104,000109181802000194,2002-05,WEBQUEST INTERNATIONAL INC,8-K/A,no_items_found,,,,,
884403,000112528202001400,2002-05,WEEKLY READER CORP,8-K,no_items_found,,,,,
849979,000084997902000003,2002-06,WEIRTON STEEL CORP,8-K,no_items_found,,,,,
849979,000084997902000004,2002-06,WEIRTON STEEL CORP,8-K/A,no_items_found,,,,,
746259,000093176302001994,2002-05,WELLS REAL ESTATE FUND I,8-K,no_items_found,,,,,
824004,000093176302001986,2002-05,WELLS REAL ESTATE FUND II-OW,8-K,no_items_found,,,,,
869712,000093176302001979,2002-05,WELLS REAL ESTATE FUND IV L P,8-K,no_items_found,,,,,
895334,000093176302001997,2002-05,WELLS REAL ESTATE FUND VI L P,8-K,no_items_found,,,,,
929920,000093176302001990,2002-05,WELLS REAL ESTATE FUND VIII LP,8-K,no_items_found,,,,,
1018215,000093176302001985,2002-05,WELLS REAL ESTATE FUND X L P,8-K,no_items_found,,,,,
1127245,000093176302002000,2002-05,WELLS REAL ESTATE FUND XIII L P,8-K,no_items_found,,,,,
106170,000010617002000002,2002-04,WESTERN MASSACHUSETTS ELECTRIC CO,8-K,no_items_found,,,,,
790549,000091205702014516,2002-04,WESTIN HOTELS LTD PARTNERSHIP,8-K,no_items_found,,,,,
943452,000095015202004703,2002-06,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,8-K,no_items_found,,,,,
889005,000095013402003792,2002-04,WESTPORT RESOURCES CORP /NV/,8-K,no_items_found,,,,,
1106181,000091431702000513,2002-05,WESTSTAR FINANCIAL SERVICES CORP,8-K/A,no_items_found,,,,,
107140,000010714002000008,2002-04,WILEY JOHN & SONS INC,8-K,no_items_found,,,,,
1081823,000094935302000217,2002-05,WILMINGTON REXFORD INC,8-K,no_items_found,,,,,
908315,000104596902001086,2002-06,WINMARK CORP,8-K,no_items_found,,,,,
1094767,000091142002000147,2002-05,WIRELESS SYNERGIES INC,8-K/A,no_items_found,,,,,
107874,000093066102001122,2002-04,WISER OIL CO,8-K,no_items_found,,,,,
1080399,000107579302000173,2002-04,WORLDBID CORP,8-K,no_items_found,,,,,
1111634,000089914002000356,2002-05,XO COMMUNICATIONS INC,8-K,no_items_found,,,,,
1082673,000106299302000144,2002-04,Y3K SECURE ENTERPRISE SOFTWARE INC,8-K,no_items_found,,,,,
1082673,000106299302000157,2002-04,Y3K SECURE ENTERPRISE SOFTWARE INC,8-K/A,no_items_found,,,,,
1054274,000102385602000041,2002-05,ZETA CORP /CA,8-K,no_items_found,,,,,
897075,000095012902003124,2002-06,ZONAGEN INC,8-K,no_items_found,,,,,
921439,000095013402005877,2002-05,ZYMETX INC,8-K,no_items_found,,,,,
921439,000095013402006528,2002-05,ZYMETX INC,8-K/A,no_items_found,,,,,
914201,000102140802009580,2002-07,3 DIMENSIONAL PHARMACEUTICALS INC,8-K/A,no_items_found,,,,,
1003481,000095013502003300,2002-07,AAVID THERMAL TECHNOLOGIES INC,8-K,no_items_found,,,,,
727207,000105050202000741,2002-08,ACCELR8 TECHNOLOGY CORP,8-K,no_items_found,,,,,
1085545,000090901202000534,2002-07,ACCUFACTS PRE EMPLOYMENT SCREENING INC,8-K,no_items_found,,,,,
1035789,000101968702001390,2002-07,ADATOM COM INC,8-K,no_items_found,,,,,
1017648,000090951802000503,2002-07,ADELPHIA BUSINESS SOLUTIONS INC,8-K,no_items_found,,,,,
1017648,000090951802000701,2002-09,ADELPHIA BUSINESS SOLUTIONS INC,8-K/A,no_items_found,,,,,
796486,000095012302006631,2002-07,ADELPHIA COMMUNICATIONS CORP,8-K/A,no_items_found,,,,,
796486,000102140802009239,2002-07,ADELPHIA COMMUNICATIONS CORP,8-K/A,no_items_found,,,,,
737717,000104637502000009,2002-08,ADVANCED TOBACCO PRODUCTS INC,8-K,no_items_found,,,,,
1006762,000114090502000039,2002-07,AGATE TECHNOLOGIES INC DE,8-K,no_items_found,,,,,
1158780,000115621402000035,2002-08,AI SOFTWARE INC,8-K,no_items_found,,,,,
949244,000094924402000008,2002-08,ALTERNATE MARKETING NETWORKS INC,8-K,no_items_found,,,,,
1126003,000109432802000216,2002-09,ALTERNET SYSTEMS INC,8-K,no_items_found,,,,,
1003607,000113388402000747,2002-07,ALTIGEN COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
4457,000095015302001381,2002-08,AMERCO /NV/,8-K,no_items_found,,,,,
1084203,000108420302000015,2002-07,AMERICA FIRST ASSOCIATES CORP,8-K/A,no_items_found,,,,,
1091356,000095014702001178,2002-09,AMERICABILIA COM INC,8-K,no_items_found,,,,,
853927,000102140802009407,2002-07,AMERICAN MEDIA OPERATIONS INC,8-K,no_items_found,,,,,
853927,000091664102001130,2002-07,AMERICAN MEDIA OPERATIONS INC,8-K/A,no_items_found,,,,,
5768,000091205702027942,2002-07,AMERICAN SCIENCE & ENGINEERING INC,8-K,no_items_found,,,,,
1043432,000104343202000028,2002-07,AMERICAN SKIING CO /ME,8-K,no_items_found,,,,,
1005214,000107579302000282,2002-07,AMERICAN WAGERING INC,8-K,no_items_found,,,,,
1005214,000107579302000371,2002-09,AMERICAN WAGERING INC,8-K,no_items_found,,,,,
927102,000105050202000585,2002-08,AMERIVEST PROPERTIES INC,8-K,no_items_found,,,,,
6494,000090965402000501,2002-08,ANDREA ELECTRONICS CORP,8-K,no_items_found,,,,,
6494,000090965402000528,2002-08,ANDREA ELECTRONICS CORP,8-K,no_items_found,,,,,
6494,000090965402000560,2002-08,ANDREA ELECTRONICS CORP,8-K/A,no_items_found,,,,,
1133153,000111650202001228,2002-08,ANGELCITI ENTERTAINMENT INC,8-K/A,no_items_found,,,,,
311471,000095013402008555,2002-07,APCO ARGENTINA INC/NEW,8-K/A,no_items_found,,,,,
944020,000101540202002324,2002-07,APOLLO HOLDINGS INC,8-K,no_items_found,,,,,
785080,000095012302007067,2002-07,ARAHOVA COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1035423,000089109202000943,2002-08,ATLANTIC EXPRESS TRANSPORTATION CORP,8-K,no_items_found,,,,,
865549,000086554902000008,2002-08,ATLAS FUTURES FUND LIMITED PARTNERSHIP,8-K,no_items_found,,,,,
1094563,000110358102000005,2002-09,AVIX TECHNOLOGIES INC,8-K,no_items_found,,,,,
316537,000031653702000004,2002-07,AVOCA INC,8-K,no_items_found,,,,,
851726,000102385602000083,2002-07,AZCO MINING INC,8-K,no_items_found,,,,,
851726,000102385602000096,2002-08,AZCO MINING INC,8-K,no_items_found,,,,,
1012127,000095013502003415,2002-07,BAYCORP HOLDINGS LTD,8-K,no_items_found,,,,,
1106652,000101968702001563,2002-08,BERGAMO ACQUISITION CORP,8-K/A,no_items_found,,,,,
225211,000022521102000035,2002-07,BICO INC/PA,8-K,no_items_found,,,,,
225211,000022521102000041,2002-09,BICO INC/PA,8-K,no_items_found,,,,,
1144892,000105023402000100,2002-08,BIG EQUIPMENT SERVICES INC,8-K/A,no_items_found,,,,,
1023997,000111650202000999,2002-07,BIZCOM USA INC,8-K,no_items_found,,,,,
839871,000100515002001098,2002-09,BLACK WARRIOR WIRELINE CORP,8-K,no_items_found,,,,,
833845,000101540202002567,2002-08,BOOTS & COOTS INTERNATIONAL WELL CONTROL INC,8-K,no_items_found,,,,,
1093661,000109366102000007,2002-08,BROMWELL FINANCIAL FUND LP,8-K,no_items_found,,,,,
16058,000001605802000026,2002-09,CACI INTERNATIONAL INC /DE/,8-K,no_items_found,,,,,
1041633,000104163302000028,2002-08,CAMBRIDGE ENERGY CORP,8-K/A,no_items_found,,,,,
1041633,000104163302000030,2002-09,CAMBRIDGE ENERGY CORP,8-K/A,no_items_found,,,,,
1129162,000091205702028706,2002-07,CAP ROCK ENERGY CORP,8-K,no_items_found,,,,,
922253,000102589402000539,2002-08,CAPITAL DEVELOPMENT GROUP INC,8-K,no_items_found,,,,,
1096019,000091205702027228,2002-07,CARBON ENERGY CORP,8-K,no_items_found,,,,,
1096019,000091205702028506,2002-07,CARBON ENERGY CORP,8-K/A,no_items_found,,,,,
1108782,000091205702027761,2002-07,CARESCIENCE INC,8-K,no_items_found,,,,,
11027,000095013602002058,2002-07,CARLYLE INDUSTRIES INC,8-K,no_items_found,,,,,
861050,000101041202000134,2002-07,CASH SYSTEMS INC,8-K,no_items_found,,,,,
1002455,000101489702000075,2002-07,CASINO JOURNAL PUBLISHING GROUP INC,8-K,no_items_found,,,,,
822935,000107261302001358,2002-08,CECS CORP,8-K,no_items_found,,,,,
1096658,000092701602003643,2002-07,CENTRA SOFTWARE INC,8-K,no_items_found,,,,,
925645,000092564502000027,2002-07,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD,8-K,no_items_found,,,,,
925645,000092564502000036,2002-08,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD,8-K/A,no_items_found,,,,,
1040328,000104032802000011,2002-08,CHAMPPS ENTERTAINMENT INC/ MA,8-K,no_items_found,,,,,
19913,000100515002000852,2002-07,CHIEF CONSOLIDATED MINING CO,8-K/A,no_items_found,,,,,
1074828,000091205702027966,2002-07,CIGAR KING CORP,8-K,no_items_found,,,,,
1096187,000110801702001905,2002-09,CLEAN WATER TECHNOLOGIES INC,8-K,no_items_found,,,,,
1088664,000107735702000142,2002-08,CLEMENTS GOLDEN PHOENIX ENTERPRISES INC,8-K,no_items_found,,,,,
1088664,000116415002000023,2002-09,CLEMENTS GOLDEN PHOENIX ENTERPRISES INC,8-K,no_items_found,,,,,
215466,000089706902000526,2002-07,COEUR D ALENE MINES CORP,8-K/A,no_items_found,,,,,
1158324,000091205702026899,2002-07,COGENT COMMUNICATIONS GROUP INC,8-K,no_items_found,,,,,
1162093,000090631802000089,2002-07,COLLEY CORP,8-K,no_items_found,,,,,
1162093,000090631802000124,2002-09,COLLEY CORP,8-K,no_items_found,,,,,
1075043,000110801702001659,2002-07,COMBINED PROFESSIONAL SERVICES INC,8-K/A,no_items_found,,,,,
1057327,000111186502000320,2002-09,COMCAM INC,8-K/A,no_items_found,,,,,
1077385,000111186502000316,2002-09,COMMUNITRONICS OF AMERICA INC,8-K/A,no_items_found,,,,,
1057327,000111186502000254,2002-08,CONCAM INC,8-K,no_items_found,,,,,
811640,000092701602003561,2002-07,CONCERTO SOFTWARE INC,8-K,no_items_found,,,,,
890175,000104596902001162,2002-07,CONSECO FINANCE CORP,8-K,no_items_found,,,,,
890175,000104596902001190,2002-07,CONSECO FINANCE CORP,8-K,no_items_found,,,,,
890175,000104596902001260,2002-08,CONSECO FINANCE CORP,8-K,no_items_found,,,,,
1094744,000104596902001162,2002-07,CONSECO FINANCE SECURITIZATIONS CORP,8-K,no_items_found,,,,,
1094744,000104596902001190,2002-07,CONSECO FINANCE SECURITIZATIONS CORP,8-K,no_items_found,,,,,
1094744,000104596902001260,2002-08,CONSECO FINANCE SECURITIZATIONS CORP,8-K,no_items_found,,,,,
1000779,000112528202002411,2002-08,CONSOLIDATED DELIVERY & LOGISTICS INC,8-K,no_items_found,,,,,
732834,000090933402000122,2002-07,CONTINENTAL RESOURCES INC,8-K,no_items_found,,,,,
24581,000102385602000079,2002-07,COPPER CORP,8-K,no_items_found,,,,,
1084031,000107704802000129,2002-07,CORONADO EXPLORATIONS LTD,8-K,no_items_found,,,,,
1004963,000089924302002046,2002-07,COTELLIGENT INC,8-K,no_items_found,,,,,
1120792,000107579302000285,2002-07,COYOTE VENTURES CORP,8-K,no_items_found,,,,,
1120792,000107579302000366,2002-08,COYOTE VENTURES CORP,8-K,no_items_found,,,,,
1163554,000105640402001012,2002-08,CREDIT SUISSE FIRST BOSTON MORTGAGE SEC CORP 2001-CK6,8-K,no_items_found,,,,,
315958,000116923202000753,2002-08,CREDITRISKMONITOR COM INC,8-K,no_items_found,,,,,
20629,000095011602001522,2002-07,CSS INDUSTRIES INC,8-K,no_items_found,,,,,
1042187,000116923202000371,2002-07,CTI INDUSTRIES CORP,8-K,no_items_found,,,,,
1156044,000109635002000128,2002-09,CURECOM COM INC,8-K/A,no_items_found,,,,,
60876,000092701602003733,2002-07,CYBEX INTERNATIONAL INC,8-K,no_items_found,,,,,
1091596,000109159602000017,2002-08,CYTOMEDIX INC,8-K,no_items_found,,,,,
889299,000091205702028332,2002-07,DANSKIN INC,8-K,no_items_found,,,,,
1022693,000092701602004717,2002-09,DATA TRANSLATION INC /NEW/,8-K,no_items_found,,,,,
798438,000101968702001263,2002-07,DATAWORLD SOLUTIONS INC,8-K/A,no_items_found,,,,,
913659,000091205702030547,2002-08,DIAL THRU INTERNATIONAL CORP,8-K,no_items_found,,,,,
913659,000091205702034189,2002-08,DIAL THRU INTERNATIONAL CORP,8-K,no_items_found,,,,,
913659,000091205702035299,2002-09,DIAL THRU INTERNATIONAL CORP,8-K/A,no_items_found,,,,,
895650,000089565002000006,2002-07,DIASENSE INC/PA,8-K,no_items_found,,,,,
1110505,000111050502000020,2002-08,DICUT INC,8-K/A,no_items_found,,,,,
858715,000095013102003362,2002-08,DIVALL INCOME PROPERTIES 3 L P,8-K/A,no_items_found,,,,,
825788,000095013102003216,2002-08,DIVALL INSURED INCOME PROPERTIES 2 LIMITED PARTNERSHIP,8-K,no_items_found,,,,,
713671,000071367102000022,2002-08,DNB FINANCIAL CORP /PA/,8-K,no_items_found,,,,,
824104,000115752302001065,2002-09,DOMINIX INC,8-K/A,no_items_found,,,,,
725646,000071164202000176,2002-07,DREXEL BURNHAM LAMBERT REAL ESTATE ASSOCIATES II,8-K/A,no_items_found,,,,,
714603,000071460302000021,2002-08,DST SYSTEMS INC,8-K,no_items_found,,,,,
714603,000071460302000023,2002-08,DST SYSTEMS INC,8-K,no_items_found,,,,,
1115818,000110454002000205,2002-07,DSTAGE COM INC,8-K,no_items_found,,,,,
34067,000089808002000220,2002-07,DYNAMIC MATERIALS CORP,8-K,no_items_found,,,,,
30822,000090130902000166,2002-07,DYNAMICS RESEARCH CORP,8-K,no_items_found,,,,,
30770,000003077002000091,2002-09,DYNCORP,8-K,no_items_found,,,,,
1081074,000102385602000103,2002-08,E DEAL NET INC,8-K/A,no_items_found,,,,,
800181,000091205702028223,2002-07,E-MEDSOFT COM,8-K,no_items_found,,,,,
317788,000107330702000105,2002-08,EB2B COMMERCE INC /NY/,8-K/A,no_items_found,,,,,
1085653,000108565302000013,2002-07,ECOLLEGE COM,8-K,no_items_found,,,,,
1038833,000104596902001202,2002-07,EDUCATION LOANS INC /DE,8-K,no_items_found,,,,,
1038833,000104596902001504,2002-08,EDUCATION LOANS INC /DE,8-K,no_items_found,,,,,
32312,000003231202000025,2002-07,EMCEE BROADCAST PRODUCTS INC,8-K,no_items_found,,,,,
32312,000003231202000044,2002-09,EMCEE BROADCAST PRODUCTS INC,8-K,no_items_found,,,,,
1002554,000100255402000022,2002-08,EMERGING VISION INC,8-K,no_items_found,,,,,
895677,000091205702031211,2002-08,ENCHIRA BIOTECHNOLOGY CORP,8-K,no_items_found,,,,,
930775,000091205702030997,2002-08,ENCISION INC,8-K,no_items_found,,,,,
930775,000091205702032902,2002-08,ENCISION INC,8-K/A,no_items_found,,,,,
1009922,000104476402000113,2002-07,ENERGY EXPLORATION TECHNOLOGIES /,8-K,no_items_found,,,,,
1009922,000104476402000116,2002-07,ENERGY EXPLORATION TECHNOLOGIES /,8-K/A,no_items_found,,,,,
863893,000092838502002455,2002-07,ENVIRONMENTAL ELEMENTS CORP,8-K,no_items_found,,,,,
888711,000092701602003546,2002-07,EPRESENCE INC,8-K,no_items_found,,,,,
33416,000003341602000005,2002-09,ERIE FAMILY LIFE INSURANCE CO,8-K,no_items_found,,,,,
922621,000092262102000008,2002-09,ERIE INDEMNITY CO,8-K,no_items_found,,,,,
1076505,000110454002000254,2002-09,EWORLD TRAVEL CORP,8-K,no_items_found,,,,,
810270,000117266502000074,2002-09,EXUS NETWORKS  INC,8-K,no_items_found,,,,,
1124807,000112480702000005,2002-07,EZEE RIDER CORP,8-K,no_items_found,,,,,
855103,000095013602002689,2002-09,FAIRFIELD INN BY MARRIOTT LTD PARTNERSHIP,8-K,no_items_found,,,,,
34339,000106880002000194,2002-07,FALCON PRODUCTS INC /DE/,8-K,no_items_found,,,,,
1092536,000101968702001402,2002-07,FASTNET CORP,8-K,no_items_found,,,,,
928064,000115752302000697,2002-08,FEATHERLITE INC,8-K,no_items_found,,,,,
702325,000070232502000031,2002-07,FIRST MIDWEST BANCORP INC,8-K,no_items_found,,,,,
702325,000070232502000033,2002-07,FIRST MIDWEST BANCORP INC,8-K,no_items_found,,,,,
702325,000070232502000039,2002-08,FIRST MIDWEST BANCORP INC,8-K,no_items_found,,,,,
702325,000070232502000041,2002-09,FIRST MIDWEST BANCORP INC,8-K,no_items_found,,,,,
750901,000091205702027126,2002-07,FISCHER IMAGING CORP,8-K,no_items_found,,,,,
1069394,000102589402000510,2002-07,FLEXIBLE SOLUTIONS INTERNATIONAL INC,8-K,no_items_found,,,,,
1069394,000102589402000638,2002-09,FLEXIBLE SOLUTIONS INTERNATIONAL INC,8-K,no_items_found,,,,,
1069778,000101968702001789,2002-09,FLEXXTECH CORP,8-K,no_items_found,,,,,
1069778,000101968702001796,2002-09,FLEXXTECH CORP,8-K,no_items_found,,,,,
879519,000109724602000173,2002-09,FRANKLIN LAKE RESOURCES INC  /NV,8-K/A,no_items_found,,,,,
1135431,000089706902000520,2002-07,FRESH BRANDS INC,8-K,no_items_found,,,,,
39273,000003927302000018,2002-07,FROZEN FOOD EXPRESS INDUSTRIES INC,8-K,no_items_found,,,,,
1072816,000095012302007490,2002-08,FULLCOMM TECHNOLOGIES INC,8-K,no_items_found,,,,,
757563,000103883802000657,2002-08,FURIA ORGANIZATION INC /DE/,8-K/A,no_items_found,,,,,
916459,000106880002000179,2002-07,GARDNER DENVER INC,8-K,no_items_found,,,,,
1053384,000095012402002618,2002-08,GENOMIC SOLUTIONS INC,8-K,no_items_found,,,,,
1089905,000095014702000959,2002-08,GENUS INTERNATIONAL CORP,8-K,no_items_found,,,,,
1016275,000112785502000361,2002-08,GEO PETROLEUM INC,8-K,no_items_found,,,,,
1141787,000115621402000045,2002-09,GEOCOM RESOURCES INC,8-K,no_items_found,,,,,
1141787,000115621402000048,2002-09,GEOCOM RESOURCES INC,8-K,no_items_found,,,,,
1087717,000117266502000081,2002-09,GEOTEC THERMAL GENERATORS INC,8-K,no_items_found,,,,,
914142,000095013602002604,2002-09,GILMAN & CIOCIA INC,8-K,no_items_found,,,,,
1024095,000109309402000021,2002-09,GK INTELLIGENT SYSTEMS INC,8-K,no_items_found,,,,,
883505,000089843002002597,2002-07,GLACIER WATER SERVICES INC,8-K,no_items_found,,,,,
1096789,000114420402000845,2002-09,GLOBAL BOULEVARD INTERNATIONAL INC,8-K/A,no_items_found,,,,,
783738,000117266502000066,2002-09,GLOBAL MAINTECH CORP /MN/,8-K,no_items_found,,,,,
1003111,000095013002005493,2002-08,GLOBIX CORP,8-K,no_items_found,,,,,
1072367,000107579302000335,2002-08,GREEN FUSION CORP,8-K,no_items_found,,,,,
788965,000078896502000008,2002-07,HALLADOR PETROLEUM CO,8-K,no_items_found,,,,,
852220,000115752302000707,2002-08,HARBOURTON FINANCIAL CORP,8-K,no_items_found,,,,,
46129,000091205702028056,2002-07,HATHAWAY CORP,8-K,no_items_found,,,,,
745538,000071164202000167,2002-07,HCW PENSION REAL ESTATE FUND LTD PARTNERSHIP,8-K,no_items_found,,,,,
1160078,000117266502000065,2002-09,HEALTHCARE NETWORK SOLUTIONS INC,8-K,no_items_found,,,,,
1012569,000095012902003543,2002-07,HERITAGE PROPANE PARTNERS L P,8-K,no_items_found,,,,,
47035,000093221402000080,2002-07,HERLEY INDUSTRIES INC /NEW,8-K,no_items_found,,,,,
1038133,000103813302000028,2002-07,HESKA CORP,8-K,no_items_found,,,,,
859916,000107261302001403,2002-08,HOLLYWOOD PARTNERS COM INC,8-K/A,no_items_found,,,,,
945394,000090873702000239,2002-07,HOSPITALITY PROPERTIES TRUST,8-K,no_items_found,,,,,
1176972,000091205702027538,2002-07,HOUSEHOLD MORTGAGE LOAN TRUST 2002 HC1,8-K,no_items_found,,,,,
1044693,000116923202000104,2002-07,I INCUBATOR COM INC,8-K,no_items_found,,,,,
1005663,000090866202000166,2002-07,ICT TECHNOLOGIES INC,8-K,no_items_found,,,,,
883984,000101968702001373,2002-07,ICU MEDICAL INC/DE,8-K,no_items_found,,,,,
109831,000091205702028196,2002-07,INAMED CORP,8-K,no_items_found,,,,,
109831,000091205702031645,2002-08,INAMED CORP,8-K,no_items_found,,,,,
39311,000095012402002410,2002-07,INDEPENDENT BANK CORP /MI/,8-K,no_items_found,,,,,
1118629,000115752302000617,2002-07,INDIGO ENERGY INC,8-K,no_items_found,,,,,
1118629,000115752302000634,2002-07,INDIGO ENERGY INC,8-K/A,no_items_found,,,,,
1035422,000107258802000244,2002-07,INDUSTRIAL MINERALS INC,8-K,no_items_found,,,,,
1035422,000107258802000253,2002-07,INDUSTRIAL MINERALS INC,8-K,no_items_found,,,,,
1035422,000107258802000344,2002-09,INDUSTRIAL MINERALS INC,8-K,no_items_found,,,,,
29233,000117266502000050,2002-08,INFORETECH WIRELESS TECHNOLOGY INC,8-K,no_items_found,,,,,
29233,000117266502000056,2002-09,INFORETECH WIRELESS TECHNOLOGY INC,8-K/A,no_items_found,,,,,
1100364,000112785502000410,2002-09,INNOFONE COM INC,8-K/A,no_items_found,,,,,
1002022,000091426002000058,2002-08,INNOVATIVE CLINICAL SOLUTIONS LTD,8-K,no_items_found,,,,,
1002022,000091426002000060,2002-08,INNOVATIVE CLINICAL SOLUTIONS LTD,8-K/A,no_items_found,,,,,
914626,000091462602000069,2002-07,INSYNQ INC,8-K,no_items_found,,,,,
1016439,000090310002000261,2002-08,INTELLIGROUP INC,8-K,no_items_found,,,,,
310585,000101968702001759,2002-09,INTER CONTINENTAL SERVICES CORP,8-K,no_items_found,,,,,
1037649,000095013502003231,2002-07,INTERLEUKIN GENETICS INC,8-K,no_items_found,,,,,
1037649,000095013502003531,2002-08,INTERLEUKIN GENETICS INC,8-K,no_items_found,,,,,
1040993,000095015202006502,2002-08,INTERNATIONAL TOTAL SERVICES INC,8-K/A,no_items_found,,,,,
898777,000089968102000268,2002-08,INTERPOOL INC,8-K,no_items_found,,,,,
807364,000080736402000011,2002-07,INTERSTATE GENERAL CO L P,8-K/A,no_items_found,,,,,
1169358,000095012302007621,2002-08,INVERESK RESEARCH GROUP INC,8-K/A,no_items_found,,,,,
1145124,000091205702029447,2002-07,INVESTOOLS INC,8-K,no_items_found,,,,,
1092083,000110801702001657,2002-07,IPVOICE COMMUNICATIONS INC,8-K,no_items_found,,,,,
1092083,000110801702001866,2002-09,IPVOICE COMMUNICATIONS INC,8-K,no_items_found,,,,,
1098846,000108935502000465,2002-08,ISNI NET INC,8-K,no_items_found,,,,,
815917,000106880002000189,2002-07,JONES FINANCIAL COMPANIES LP LLP,8-K,no_items_found,,,,,
1107574,000102143202000082,2002-09,JUBILEE ACQUISITION CORP,8-K,no_items_found,,,,,
1063154,000117765102000041,2002-08,JUPITER MARINE INTERNATIONAL HOLDINGS INC/FL,8-K,no_items_found,,,,,
832820,000095012902003500,2002-07,KCS ENERGY INC,8-K,no_items_found,,,,,
312842,000093238402000152,2002-09,KESTREL ENERGY INC,8-K/A,no_items_found,,,,,
1077170,000107717002000014,2002-09,KNOWLEDGEMAX INC,8-K,no_items_found,,,,,
899757,000102140802010078,2002-08,KONOVER PROPERTY TRUST INC,8-K,no_items_found,,,,,
1095158,000111667902001243,2002-07,L90 INC,8-K,no_items_found,,,,,
1030860,000102670002000212,2002-08,LAM SW INC,8-K,no_items_found,,,,,
1020616,000095012402002464,2002-07,LASON INC,8-K,no_items_found,,,,,
743758,000106594902000125,2002-09,LATINOCARE MANAGEMENT CORP,8-K,no_items_found,,,,,
